IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.873
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.896
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.005
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.067
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.986
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.913
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.939
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.966
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.991
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.032
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.113
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.13
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.05
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.037
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.077
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.037
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.886
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.946
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.216
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.272
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.353
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.247
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.804
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.67
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.229
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.218
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.026
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.742
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.223
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.119
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.02
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.924
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.909
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.856
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.794
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.764
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.722
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.765
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.671
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.599
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.587
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.581
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.632
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.589
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.585
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.62
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.681
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.661
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.62
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.738
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.643
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.65
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.526
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.605
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.575
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.366
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.269
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.094
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.048
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.129
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.236
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.224
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.502
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.483
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.504
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.351
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.335
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.327
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.32
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.323
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.393
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.643
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.705
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.707
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.697
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.67
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.754
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.712
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.662
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.567
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.544
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.493
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.49
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.506
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.511
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.515
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.43
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.261
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.263
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.344
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.374
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.266
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.269
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.272
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.314
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.173
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",250,"France","FR","FRA",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.157
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.833
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.656
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.91
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.45
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.253
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.348
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.244
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.063
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.985
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.172
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.12
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.214
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.114
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.008
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.038
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.074
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.769
51,"Rate of population change","Crude rate of total population change","World Population Prospects",2024,"United Nations Population Division",276,"Germany","DE","DEU",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-0.219
